0.0013,0.0115,0.0107,0.0171,0.0214,0.0169,0.0217,0.0141,0.0183,0.0158,0.0099,0.0062,0.0158,0.8247,1,0.5073,0.9151,0.2809,0.3074,0.483,0.4566,1,1,1,0.2645,0.2217,1,1,0.186,0.2102,0.0891,0.0779,0.3036,0.0382,0.0099,0.006,0.124,0.0575,0.0507,0.0167,0.0021,0.0026,0.2063,0.0635,0.5458,0.0945,0.4063,0.1356,0.1399,0.5426,0.0545,0.0182,0.3229,0.0841,0.9071,0.0852,0.0066,0.0038,0.0017,0.002,0.7443,0.1295,0.2918,0.2029,0.0738,0.0054,0.0071,0.0016,0.1438,0.7241,0.0838,0.2327,0.3815,0.0388,0.3216,0.0288,0.3709,0.0138,0.0936,0.0273,0.048,0.113,0.1474,0.1796,0.1811,0.0042,0.0021,0.0024,0.0033,0.0024,0.0035,0.0177,0.0018,0.0023,0.0029,0.0017,0.0022,0.0016,0.002,0.0017,0.0016,0.0014,0.0018,0.002,0.002,0.0018,0.0018
0.0001,0.0118,0.0299,0.0456,0.0267,0.3069,0.2165,0.2007,0.241,0.0866,0.437,0.2398,0.2461,0.1264,0.1339,0.0481,0.2292,0.03,0.043,0.6192,0.3104,0.3011,0.3144,0.2369,0.1093,0.3742,0.7853,0.0304,0.6192,0.2021,1,1,0.9141,0.5404,0.1096,0.1054,0.1297,0.2393,0.5954,0.417,0.15,0.7403,0.3106,0.4298,0.3863,0.7052,0.0596,0.0034,0.028,0.0763,0.52,1,1,0.3643,1,0.7388,0.2296,0.0479,0.2651,0.3261,0.1555,0.3118,0.0105,0.0035,0.0032,0.025,0.988,0.1683,0.8338,0.4458,0.0826,0.8171,0.4331,1,0.2548,0.3086,0.0576,1,1,0.1235,0.2245,0.3712,0.0386,0.9292,0.032,0.1024,0.0411,0.2534,0.0073,1,0.2675,0.0511,0.0443,0.3292,0.0319,0.0557,0.2095,0.0122,0.0555,0.0176,0.011,0.036,0.1094,0.0234,0.0029,0.0026,0.0021
0.0029,0.0099,0.0402,0.1263,0.3733,1,0.6126,0.1102,0.4989,0.4091,0.1173,0.0339,0.8829,0.9517,0.3159,0.0425,1,1,0.9448,1,0.7709,1,1,0.8619,0.7322,0.3556,0.2911,0.2887,0.5048,0.0344,0.1794,0.1658,0.2246,0.4302,0.9095,0.3152,0.0568,0.354,0.271,0.0203,0.0344,0.2167,0.0147,0.3426,0.2377,0.1055,0.4176,0.5174,0.2043,0.1701,0.0527,0.0024,0.1159,0.5972,0.4913,0.5504,0.4109,0.2558,0.0445,0.3958,0.03,0.079,0.8142,0.7245,0.0481,0.148,0.162,0.0795,0.2899,0.0403,0.1534,0.2015,0.0571,0.3074,0.0747,0.2107,0.3893,0.5186,0.0828,0.2663,0.2639,0.0349,0.0821,0.2103,0.1731,0.0256,0.3558,0.4295,0.1764,0.1223,0.0134,0.0316,0.1485,0.0246,0.0031,0.1426,0.0643,0.1664,0.0683,0.0072,0.1496,0.089,0.0067,0.0021,0.0027,0.0023,0.0021,0.002
